one	1 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	一	イチ、イツ	ひと<span style="font-weight:600; color:#5c73b8;">つ </span>-	one thing (★★★★)<br />		ICHI/ITSU - Eazy-e's debut album "EAZY duz it" was so good, IT'S going to go to number <span style="color:#aa0000;">one</span> on the charts.	もう一度 - もういちど - once more; again (★★★★★)<br />一 (one) + 度 (times) = もう一度 (once more)	一日 - ついたち - first day of the month (★★★★)<br />一 (one) + 日 (sun, day) = 一日 (first day of the month)	y
arrive	1257	★★★☆☆	到	トウ		至 (until) + 刂 (rightsword)<br />		He won't <span style="color:#aa0000;">arrive</span> until his sword is finished.	TOU - He <span style="color:#aa0000;">arrive</span>d on tipTOE (FYI he was a ninja).	到着 <span style="color:#5c73b8;">する</span> - とうちゃく - arrival (★★)<br />到 (arrive) + 着 (wear / arrive) = 到着 (arrival)	y
polite "do"	1258	★★★☆☆	致	チ	いた<span style="font-weight:600; color:#5c73b8;">す</span> -	to do (humble) (★)<br />		至 (until) + <img src="d7192a8b5a0c4cf7fdfc17ae7ad503e5.jpg" /> (director)	<span style="color:#aa0000;">Do</span> it <span style="color:#aa0000;">politely</span> until the director tells you to stop.<br /><br />CHI - <span style="color:#aa0000;">Do</span> cut the CHEEese <span style="color:#aa0000;">politely</span>. Which is to say, quietly.	一致 <span style="color:#5c73b8;">する</span> - いっち - union; match (★★)<br />一 (one) + 致 (polite "do") = 一致 (union; match)	y
knock down	1259	★★★★☆	倒	トウ	( <span style="color:#5c73b8;">を</span> ) たお<span style="font-weight:600; color:#5c73b8;">す</span> -	to knock down (★★★)	( <span style="color:#5c73b8;">が</span> ) たお<span style="font-weight:600; color:#5c73b8;">れる</span> -	to fall; to collapse (★★★)	亻 (personleft) + 到 (arrive) (Same-ON)<br><br>TOU - When the person arrives, <span style="color:#aa0000;">knock him down</span> by tripping his TOES.	<span style="color:#5c73b8;">が</span> 倒産 <span style="color:#5c73b8;">する</span> - とうさん - (corporate) bankruptcy; insolvency (★★)<br>倒 (knock down) + 産 (childbirth, production of things) = 倒産 (bankruptcy)	y
past	1260	★★★★★	去	キョ、コ	( <span style="color:#5c73b8;">を</span> ) さ<span style="font-weight:600; color:#5c73b8;">る</span> -	to leave; to go away; to be distant (★)<br />		十 (ten) + <img src="988c921567f3e760577a9a8b6e676395.jpg" /> (decapitated cow)	In <span style="color:#000000;">the</span><span style="color:#aa0000;"> past</span>, I decapitated ten cows. But that's all behind me now. I'm a changed man. That is to say, I'm now a woman.<br /><br />KYO/KO - Keep Your Own KOdomo in <span style="color:#000000;">the</span><span style="color:#aa0000;"> past</span>, don't let him grow up and lose his innocence.	過去 - かこ - the past (★★★★★)<br />過 (surpass / too much) + 去 (past) = 過去 (the past)<br /><br />去年 - きょねん - last year (★★★★★)<br />去 (past) + 年 (year) = 去年 (last year)	y
law	1261	★★★★★	法	ホウ		氵 (waterleft) + 去 (past)<br />		We got a new <span style="color:#aa0000;">law</span>, out<span style="color:#aa0000;">law</span>ing water - making it a thing of the past. <br /><br />HOU - HOES are against the <span style="color:#aa0000;">law</span> unless they blow the cops for protection.	法律 - ほうりつ - law (★★★★★)<br />法 (law) + 律 (regulation) = 法律 (law)<br><br>文法 - ぶんぽう - grammar (★★★★)<br />文 (culture / sentence) + 法 (law) = 文法 (grammar)	違法 <span style="color:#5c73b8;">の</span> - いほう - illegal (★★)<br />違 (different and therefore wrong) + 法 (law) = 違法 (illegal)	y
get afeared	1262	★☆☆☆☆	怯	キョウ	おび<span style="font-weight:600; color:#5c73b8;">える</span> -	to become frightened; to be frightened (of); to be scared (of)<br />		忄 (leftheart) + 去 (past)	KYOU - My heart is <span style="color:#aa0000;">afeared</span> of all the secrets in my past, which could come back to haunt me today (今日 = KYOU).	卑怯 <span style="color:#5c73b8;">な</span> - ひきょう - cowardice; unfairness (★)<br />卑 (despicable) + 怯 (get afeared) = 卑怯 (cowardice; unfairness)	y
store	1263	★★★★★	屋		( <span style="color:#5c73b8;">ｘｘｘ</span> ) や -	(something) shop; somebody who sells (something) or works as (something) (suffix) (★★★★)<br />		尸 (corpse) + 至 (until)	You can only leave your corpse at my <span style="color:#aa0000;">store</span> until it starts to smell.	部屋 - へや - room (★★★★★)<br />部 (section) + 屋 (store) = 部屋 (room)<br><br><a href="http://kanjidamage.com/tags/37">SUF</a>	y
room	1264	★★★☆☆	室	シツ		宀 (crown) + 至 (until)<br>		You can't wear the crown until you get to the throne <span style="color:#aa0000;">room</span>.	SHITSU - Get your SHIT out of my <span style="color:#aa0000;">room</span>! Jesus!	教室 - きょうしつ - classroom (★★★★)<br>教 (teach) + 室 (room) = 教室 (classroom)<br><br>待合室 - まちあいしつ - waiting room (★★)<br>待 (wait) + 合 (to suit) + 室 (room) = 待合室 (waiting room)	y
grasp	1265	★★★☆☆	握	アク	にぎ<span style="font-weight:600; color:#5c73b8;">る</span> -	to grasp; to seize (★)<br />		扌 (handleft) + 屋 (store)<br /><br />Godzilla <span style="color:#aa0000;">grasp</span>s a whole store in the palm of his hand.	AKU - It's BAD (悪) for Godzilla to <span style="color:#aa0000;">grasp</span> stores with his hand, destroying the merch.	握手 <span style="color:#5c73b8;">する</span> - あくしゅ - handshake (★★★)<br />握 (grasp) + 手 (hand) = 握手 (handshake)<br><br>把握 <span style="color:#5c73b8;">する</span> - はあく - grasp; catch; understanding	y
international trading	1266	★★☆☆☆	貿	ボウ		<img src="988c921567f3e760577a9a8b6e676395.jpg" /> (decapitated cow) + 刀 (sword) + 貝 (shellfish/money)<br />		BOU - She <span style="color:#aa0000;">internationally trades</span> BOWLing balls, decapitated cow-heads, and swords for money.	貿易 - ぼうえき - trade (foreign) (★★)<br />貿 (international trading) + 易 (easy) = 貿易 (trade)		y
absent / stopped	1267	★★☆☆☆	留	リュウ	( <span style="color:#5c73b8;">を</span> ) と<span style="font-weight:600; color:#5c73b8;">まる</span> -	to stop	( <span style="color:#5c73b8;">が</span> ) とど<span style="font-weight:600; color:#5c73b8;">まる</span> -	to remain; to stay (in the one place); to be limited to (★★)	<img src="988c921567f3e760577a9a8b6e676395.jpg" /> (decapitated cow) + 刀 (sword) + 田 (rice field) <br /><br />The cow's head is <span style="color:#aa0000;">absent</span> - it was chopped off with a sword and then hidden in a rice field. Kids these days.<br /><br />RYUU - You'll have to REUSE that phone to call me later - I'm <span style="color:#aa0000;">absent</span> right now.	留学生 - りゅうがくせい - exchange student; overseas student (★★★★)<br />留 (absent / stopped) + 学生 (student) = 留学生 (exchange student)<br /><br />留守 - るす - absence; being away from home (★★)<br />留 (absent / stopped) + 守 (protect) = 留守 (absence)	y
twin decapited cows	1268 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />		云			<img src="988c921567f3e760577a9a8b6e676395.jpg" /> (decapitated cow) + 二 (two)<br />		DESCRIPTION: CHECK OUT HOW LOGICAL MY SHIT IS! Two plus decapitated cow? Decpaitated TWIN cows. Kanji is easy, see?			
roll over	1269	★★★☆☆	転	テン	( <span style="color:#5c73b8;">が</span> ) ころ<span style="font-weight:600; color:#5c73b8;">がる </span>-	to roll; to tumble (★★★)	( <span style="color:#5c73b8;">が</span> ) ころ<span style="font-weight:600; color:#5c73b8;">ぶ</span> -	to fall down; to fall over (★★★)	車 (car) + 云 (twin decapited cows)<br /><br />TEN - The car <span style="color:#aa0000;">rolled over </span>the twin cows TEN times, decapitating them.	運転 <span style="color:#5c73b8;">する</span> - うんてん - driving (★★★★)<br />運 (carry / luck) + 転 (roll over) = 運転 (driving)	y
transmit	1270	★★★★★	伝	デン	( <span style="color:#5c73b8;">を</span> ) つた<span style="font-weight:600; color:#5c73b8;">える</span> -	to convey; to transmit; to tell (★★★★)	( <span style="color:#5c73b8;">が</span> ) つた<span style="font-weight:600; color:#5c73b8;">わる</span> -	to be transmitted (★★★)	亻 (personleft) + 云 (twin decapited cows)<br /><br />DEN - A person <span style="color:#aa0000;">transmit</span>s a command to decapitate the twin cows and DEN you have to carry it out.	手伝う - てつだう - to help; to assist (★★★★★)<br />手 (hand) + 伝 (transmit) = 手伝う (to help)<br /><br />伝説 - でんせつ - legend (★★)<br />伝 (transmit) + 説 (explain) = 伝説 (legend)	y
soul	1271	★☆☆☆☆	魂	コン	たましい -	soul; spirit (★)<br />		云 (twin decapited cows) + 鬼 (demon)	The cows were born siamese twins because a mischievous demon put one <span style="color:#aa0000;">soul</span> in two bodies.	KON - The human <span style="color:#aa0000;">soul</span> is the same size as a pineCONE.<br /><br /><span style="color:#5c73b8;">ｘｘｘ</span> 魂 - こん - attached to the end to mean spirit (e.g. fighting spirit, winning spirit, etc.) (★★★)	y
art	1272	★★★★☆	芸	ゲイ		艹 (flowertop) + 云 (twin decapited cows)<br>		GEI - The GAY performance <span style="color:#aa0000;">art</span>ist made flowery wreaths for the funeral of the twin decapitated cows.	芸術 - げいじゅつ - the arts; (fine) art (★★★)<br>芸 (art) + 術 (art / technique) = 芸術 (the arts)	芸者 - げいしゃ - geisha; Japanese singing and dancing girl (★★★)<br>芸 (art) + 者 (professional) = 芸者 (geisha)	y
big meeting	1273	★★★★★	会	カイ	( <span style="color:#5c73b8;">に</span> ) あ<span style="font-weight:600; color:#5c73b8;">う</span> -	to meet (★★★★★)<br>		<img src="8c5bd77d68c95af88a9a839d6d904284.jpg" /> (peaked roof) + 云 (twin decapited cows)	The twin cows held a <span style="color:#aa0000;">big meeting</span> under the peaked roof.<br><br>KAI - No flying KITES at the <span style="color:#aa0000;">big meeting</span>!!	会議 - かいぎ - meeting; conference (★★★)<br>会 (big meeting) + 議 (discussion) = 会議 (meeting; conference)	y
picture	1274	★★★★☆	絵	エ		糸 (string) + 会 (big meeting)<br />		Let's all meet and look at <span style="color:#aa0000;">picture</span>s of string!<br /><br />E - They say that this artist is the shit, but I saw his <span style="color:#aa0000;">picture</span>s and I was just like, "EH".	油絵 - あぶらえ - oil painting (★★★)<br />油 (oil) + 絵 (picture) = 油絵 (oil painting)	似顔絵 - にがおえ - portrait (★★)<br />似 (resemble) + 顔 (face) + 絵 (picture) = 似顔絵 (portrait)	y
termite mound	1275 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(middle radical)	<img src="69cca91f440b8c999841e2610bef2a64.jpg" />	<img src="6fec15b62f133568050d28d1033f9ad1.jpg" />		土 (earth)<br />		DESCRIPTION: Can you think of a better mnemonic for earth piled on top of earth?	<a href="http://kanjidamage.com/tags/24"><span style="text-decoration: underline; color:#0000ff;">STRONG</span></a> for GAI, USED IN: USED IN: 街 掛 封 涯		
shopping district	1276	★★★☆☆	街	ガイ		行 (go) + <img src="5d694e38d7d840c23eac081613ff5c3d.jpg" /> (termite mound) (Same-ON)<br />		GAI - Let's go shopping with the GUYS in the <span style="color:#aa0000;">shopping district</span> inside the termite mound.	商店街 - しょうてんがい - shopping district; shopping street (★★★★)<br />商 (merchandise) + 店 (shop) + 街 (shopping district) = 商店街 (shopping district)	街道 - かいどう - highway (★)<br />街 (shopping district) + 道 (street) = 街道 (highway)	y
hang / halfway done	1277	★★★☆☆	掛	ガイ	( <span style="color:#5c73b8;">を</span> ) か<span style="font-weight:600; color:#5c73b8;">ける</span> -	to hang (e.g. picture) (vt) (★★)	( <span style="color:#5c73b8;">が</span> ) か<span style="font-weight:600; color:#5c73b8;">かる</span> -	to hang (vi) (★★)	扌 (handleft) + <img src="5d694e38d7d840c23eac081613ff5c3d.jpg" /> (termite mound) (Same-ON) + 卜 (katakana toe)<br /><br />GAI - Use your hand to <span style="color:#aa0000;">hang</span> the GUY's toe from the termite mound.	<span style="color:#5c73b8;">ｘｘｘ</span> 掛け - かけ - partially; half (suffix) (★★★)<br /><br />手掛り - てがかり - clue (★★★)<br />手 (hand) + 掛 (hang / halfway done) = 手掛り (clue)<br /><br /><a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>	y
lifetime	1278	★☆☆☆☆	涯	ガイ		<img src="5d694e38d7d840c23eac081613ff5c3d.jpg" /> (termite mound) + 厂 (cliff) + 氵 (waterleft)<br>		GAI - There's a GUY standing on a termite mound at the cliff's edge, ready to jump off into the water, and end his <span style="color:#aa0000;">lifetime</span>.	生涯 - しょうがい - one's lifetime (i.e. one's existence until death) (★)<br>生 (life / birth) + 涯 (lifetime) = 生涯 (one's lifetime)		y
seal in	1279	★★☆☆☆	封	フウ、ホウ		<img src="5d694e38d7d840c23eac081613ff5c3d.jpg" /> (termite mound) + 寸 (glueglue)<br>		FUU/HOU - It's FUCKED up how they <span style="color:#aa0000;">sealed</span> that HOE inside the termite mound with glue.	封筒 - ふうとう - envelope (★)<br>封 (seal in) + 筒 (cylinder /pipe) = 封筒 (envelope)	封建主義 - ほうけんしゅぎ - feudalism<br>封 (seal in) + 建 (build) + 主義 (doctrine) = 封建主義 (feudalism)	y
termite pie	1280 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />		<img src="7b7c06ac5a2ad845f37acf221206ca6c.jpg" />			<img src="5d694e38d7d840c23eac081613ff5c3d.jpg" /> (termite mound) + <img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi)<br />		DESCRIPTION: delicious?			
continent	1281	★★☆☆☆	陸	リク		阝 (town) + <img src="d499b6d5f77cb527c6cec98b6a7093b3.jpg" /> (termite pie)<br>		RIKU - That <span style="color:#aa0000;">continent</span> is famous for termite pie!! If you get there, to go to the first pie shop in town and LICK all the pies.	大陸 - たいりく - continent (★★)<br>大 (big) + 陸 (continent) = 大陸 (continent)	陸軍 - りくぐん - (land) army<br>陸 (continent) + 軍 (army) = 陸軍 (army)	y
power	1282	★★☆☆☆	勢	セイ	いきお<span style="font-weight:600; color:#5c73b8;">い</span> -	power; force; vigor; influence; authority; momentum; might (★★)<br />		<img src="d499b6d5f77cb527c6cec98b6a7093b3.jpg" /> (termite pie) + 丸 (round) + 力 (strong)	SEI - They SAY that if you eat a round termite pie you'll get strong <span style="color:#aa0000;">power</span>s.	姿勢 - しせい - posture; stance (★★★)<br />姿 (someone's shape, body, form) + 勢 (power) = 姿勢 (posture)	y
hot thing / fever	1283	★★★★☆	熱	ネツ	あつ<span style="font-weight:600; color:#5c73b8;">い</span> -	hot (thing) (★★★★)<br />		<img src="d499b6d5f77cb527c6cec98b6a7093b3.jpg" /> (termite pie) + 丸 (round) + 灬 (firebottom)	They lit a fire all around the termite pie until it was a <span style="color:#aa0000;">hot thing</span>.<br /><br />NETSU - You don't want to get a <span style="color:#aa0000;">fever</span> form mosquito bites so put NETS around your bed at night.	情熱 - じょうねつ - passion; enthusiasm; zeal (★★)<br />情 (emotion) + 熱 (hot thing / fever) = 情熱 (passion; enthusiasm)	y
diaper	1284 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(big and right radical)	几			DESCRIPTION: Diaper is a strange radical because sometimes it is a "big" radical, with other radicals inside it, and sometimes it turns into a "right-side" radical. Be warned!! Diapers come in all sizes!<br />					
joke	1285	★★☆☆☆	冗	ジョウ		冂 (George Michael's Moustache) + 几 (diaper) <br />		JOU - JOE Stalin told a vulgar <span style="color:#aa0000;">joke</span> about nuzzling a diaper with his Moustache. That dude was a riot. Whatever happened to him?	冗談 - じょうだん - joke; jest (★★★)<br />冗 (joke) + 談 (discuss, talk) = 冗談 (joke)		y
human skin	1286	★★☆☆☆	肌		はだ -	skin (★★★)<br />		月 (moon / organ) + 几 (diaper)	Your <span style="color:#aa0000;">skin</span> is like a diaper to keep blood leaking out of the body's organs.	鳥肌 - とりはだ - goose bumps (★)<br />鳥 (bird) + 肌 (human skin) = 鳥肌 (goose bumps)	y
oppose	1287	★★★★☆	抗	コウ		扌 (handleft) + 亠 (beret) + 几 (diaper)<br />		Put your hand up to <span style="color:#aa0000;">oppose him</span> laying his beret on top of your dirty cast-off diaper.<br /><br />KOU - I <span style="color:#aa0000;">oppose</span> COCAINE.	対抗 <span style="color:#5c73b8;">する</span> - たいこう - opposition; antagonism (★★★)<br />対 (against) + 抗 (oppose) = 対抗 (opposition; antagonism)	抵抗 <span style="color:#5c73b8;">する</span> - ていこう - electric resistance; resistance; opposition (★★★)<br />抵 (resist) + 抗 (oppose) = 抵抗 (electric resistance; opposition)	y
desk	1288	★★☆☆☆	机		つくえ -	desk (★★★)<br />		木 (tree) + 几 (diaper)	I sit down at my wooden <span style="color:#aa0000;">desk</span> and write epic legends about diapers.		y
wind / the flu / style	1289	★★★★★	風	フウ、フ	かぜ -	wind (★★★★★)<br />		几 (diaper) + 虫 (insizzect)	The <span style="color:#aa0000;">wind</span> blows a bug into your diaper. A bug??? Or is it.. WU TANG KILLA BEE <span style="color:#aa0000;">STYLE</span>!!!!!<br /><br />FUU/FU - The spooky <span style="color:#aa0000;">wind</span> made a sound like FUUUUUUUUUUUUUUUUUUUUU.	風呂 - ふろ - bath; bathtube (★★★★★)<br>風 (wind / the flu / style) + 呂 (washtub) = お風呂 (bath; bathtube)<br /><br />風邪 - かぜ - cold (illness); common cold (★★★★)<br />風 (wind / the flu / style) + 邪 (heresy) = 風邪 (cold)<br /><br><span style="color:#5c73b8;">ｘｘｘ</span> 風 - ふう - style (suffix) (★★★)<br><br /><a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>	y
starve	1290	★☆☆☆☆	飢	キ	う<span style="font-weight:600; color:#5c73b8;">える</span> -	to starve (★)<br />		食 (eat) + 几 (diaper)	I'm <span style="color:#aa0000;">starving</span> so bad I could eat a diaper!<br /><br />KI - <span style="color:#aa0000;">Starvation</span> is the KEY to being a successful model.	飢餓 - きが - hunger; starvation	y
dispose of	1291	★★★☆☆	処	ショ		夂 (eachbottom) + 几 (diaper)<br />		SHO - You gotta <span style="color:#aa0000;">dispose of</span> each of the baby's diapers, otherwise you'll Smell His Odors 24/7.	処理 - しょり - dealing with; treatment; disposition (★★★)<br />処 (dispose of) + 理 (reason) = 処理 (dealing with)	処女 - しょじょ - virgin (★★)<br />処 (dispose of) + 女 (woman) = 処女 (virgin)	y
evidence which is the basis for a judgment	1292	★★★☆☆	拠	キョ		扌 (handleft) + 処 (dispose of)<br />		KYO - When the cops get their hands on you, Keep Your Opinions to yourself, and dispose of the <span style="color:#aa0000;">evidence</span>.	証拠 - しょうこ - evidence; proof (★★)<br />証 (proof) + 拠 (evidence which is the basis for a judgment) = 証拠 (evidence)	根拠 - こんきょ - basis; foundation (★)<br />根 (root) + 拠 (evidence which is the basis for a judgment) = 根拠 (basis)	y
mediocre	1293	★☆☆☆☆	凡	ボン		冂 (diaper) +&nbsp;&nbsp;丶 (dot) <br />		A <span style="color:#aa0000;">mediocre</span> man walks around with a diaper with merely a single dot of turd in it. <br /><br />BON - You can get a BONer from even <span style="color:#aa0000;">mediocre</span> porn.	平凡 <span style="color:#5c73b8;">な</span> - へいぼん - mediocre; ordinary (★★)<br />平 (equal / level) + 凡 (mediocre) = 平凡 (mediocre; ordinary)	凡人 - ぼんじん - ordinary person; average person (★)<br />凡 (mediocre) + 人 (person) = 凡人 (ordinary person)	y
construct	1294	★★☆☆☆	築	チク		竹 (bamboo) + 工 (craft or industry) + 凡 (mediocre) + 木 (tree)<br />		Use crafts to <span style="color:#aa0000;">construct</span> a mediocre house with bamboo and trees.<br /><br />CHIKU - CHICKS like <span style="color:#aa0000;">construct</span>ion workers, especially when they whistle.	建築 - けんちく - architecture (of buildings) (★★★)<br />建 (build) + 築 (construct) = 建築 (architecture)	建築家 - けんちくか - architect (★★★)<br />建築 (architecture) + 家 (home) = 建築家 (architect)	y
dread	1295	★★★☆☆	恐	キョウ	( <span style="color:#5c73b8;">を</span> ) おそ<span style="font-weight:600; color:#5c73b8;">れる</span> -	to fear; to be afraid of (★★★)	( <span style="color:#5c73b8;">が</span> ) おそ<span style="font-weight:600; color:#5c73b8;">ろしい</span> -	terrible; dreadful (★★★)	工 (craft, construction) + 凡 (mediocre) + <img src="c09a60fa65099a986747d631471f41e3.jpg" /> (bottomheart) <br /><br />I <span style="color:#aa0000;">dread</span> the crafts made by people with mediocre hearts.<br /><br />KYOU - Today (今日 = KYOU) fills me with <span style="color:#aa0000;">dread</span>.. it's my wedding day, to your stepdad.	恐怖 <span style="color:#5c73b8;">する</span> - きょうふ - fear; dread; dismay; terror (★★)<br />恐 (dread) + 怖 (scary) = 恐怖 (fear; dread)	y
throw radical	1296 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(right radical)	殳			几 (diaper) + 又 (again/crotch radical)<br />		DESCRIPTION: Imagine a lazy babysitter throwing a diaper at the baby's crotch. Stupid baby, do it yourself!			
throw	1297	★★★★☆	投	トウ	な<span style="font-weight:600; color:#5c73b8;">げる</span> -	to throw (★★★★)<br />		扌 (handleft) + 殳 (throw)	TOU - Use your hand to <span style="color:#aa0000;">throw</span> a ball at the umpire's TOE.	投書 <span style="color:#5c73b8;">する</span> - とうしょ - letter to the editor; letter from a reader; contribution (★)<br />投 (throw) + 書 (write) = 投書 (letter to the editor)	y
role	1298	★★★★☆	役	ヤク		彳 (goleft) + 殳 (throw) (Same-ON)<br />		YAKU - Your <span style="color:#aa0000;">role</span> is to go to the game and throw a ball at a YAK (FYI you are in the human/animal baseballympics).	DESCRIPTION: Suffix which means role, post or position. E.g. 「上役」 means one's superior or senior, 「案内役」 means guide or host and so forth.	役に立つ - やくにたつ - to be helpful; to be useful (★★★)<br />役 (role) + 立 (stand up) = 役に立つ (to be helpful)	y
establish	1299	★★☆☆☆	設	セツ	もう<span style="font-weight:600; color:#5c73b8;">ける</span> -	to create; to establish (★★)<br />		言 (say) + 殳 (throw)	SETSU - I SAID TO the coach, we should <span style="color:#aa0000;">establish</span> a baseball team so that we can throw balls at mitts.	設定 <span style="color:#5c73b8;">する</span> - せってい - establishment; options or preference settings (in computer software) (★★★)<br />設 (establish) + 定 (plan) = 設定 (establishment; options or preference settings)<br><br>施設 - しせつ - institution; establishment; facility (★★)<br>施 (put into practice / charity) + 設 (establish) = 施設 (institution; facility)	y
downfall	1300	★★☆☆☆	没	ボツ		氵 (waterleft) + 殳 (throw)<br />		BOTSU - I will throw the evil roBOTS <span style="color:#aa0000;">down</span> into the water!!	沈没 <span style="color:#5c73b8;">する</span> - ちんぼつ - sinking; going down (★★)<br />沈 (sink) + 没 (downfall) = 沈没 (sinking)	没にする - ぼつにする - to reject; to turn down (a proposal) (★)	y
kill	1301	★★★★☆	殺	サツ	ころ<span style="font-weight:600; color:#5c73b8;">す</span> -	to kill (★★★★)<br>		メ (katakana 'me') + 木 (tree) + 殳 (throw)	The <span style="color:#aa0000;">kill</span>er threw the victim's body in a tree and left it there.<br><br>SATSU - I SAW TWO <span style="color:#aa0000;">kill</span>ers escape from the prison.	自殺 - じさつ - suicide (★★★★)<br>自 (my own) + 殺 (kill) = 自殺 (suicide)<br><br>殺人 - さつじん - murder (★★★★)<br>殺 (kill) + 人 (person) = 殺人 (murderer)	y
punch	1302	★★★☆☆	殴	オウ	なぐ<span style="font-weight:600; color:#5c73b8;">る</span> -	to strike; to hit (★★★)<br />		区 (ward) + 殳 (throw)	OU - I say OHHHH shit!!! As you <span style="color:#aa0000;">punch</span> me so hard I'm thrown into the next ward.	殴り合い - なぐりあい - fist fight (★)<br />殴 (punch) + 合 (to suit) = 殴り合い (fist fight)	y
groin	1303	★☆☆☆☆	股	コ	また -	crotch; groin (★)<br />		A man's <span style="color:#aa0000;">groin</span> is an organ that throws a milky white substance known as "Mommy Fertilizer."	KO - Two <span style="color:#aa0000;">groin</span>s can make a KOdomo.	股間 - こかん - nether region; between the legs<br />股 (groin) + 間 (a period of time) = 股間 (nether region)	y
charge	1304	★★★☆☆	撃	ゲキ	う<span style="font-weight:600; color:#5c73b8;">つ</span> -	to shoot (at) (★★★)<br />		車 (car) + 殳 (throw) + 手 (hand)	The car <span style="color:#aa0000;">charge</span>d up and hands came out the window, throwing spears.<br /><br />GEKI - When the soldiers <span style="color:#aa0000;">charge</span>, they really GET KEYed up!	攻撃 <span style="color:#5c73b8;">する</span> - こうげき - attack; strike (★★★)<br />攻 (attack) + 撃 (charge) = 攻撃 (attack; strike)	y
the fly	1305 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(top radical)	<img src="7fabc181d21f26ad9701d4b8954c0182.jpg" />	<img src="8b056a8be1052a667bd31b32d0d4289c.gif" />		十 (ten) + 目 (eye)<br />		DESCRIPTION: Ten + eyes = the compound insect eyes of the fly!			
shield	1306	★★☆☆☆	盾	ジュン	たて -	shield (★)<br />		厂 (cliff) + <img src="28d211d824fa07c1ffa2dda4ccc5d1ae.jpg" /> (the fly)	You need to stand behind the cliff to <span style="color:#aa0000;">shield</span> yourself from the onslaught of the fly. He has the strength of 20 men!!<br /><br />JUN - I bought my <span style="color:#aa0000;">shield</span> in JUNE.	矛盾 - むじゅん - contradiction (★★★)<br />矛 (halberd) + 盾 (shield) = 矛盾 (contradiction)	y
circulate	1307	★★☆☆☆	循	ジュン		彳 (goleft) + 盾 (shield) (Same-ON)<br />		JUN - Blood goes from the heart to the shield and back, <span style="color:#aa0000;">circulating</span>. It helps the knight defend himself to have blood inside his body rather than outside of it.	循環 - じゅんかん - circulation<br />循 (circulate) + 環 (environment) = 循環 (circulation)	悪循環 - あくじゅんかん - vicious circle (★)<br />悪 (bad) + 循環 (circulation) = 悪循環 (vicious circle)	y
truth	1308	★★★★☆	真	シン	ま (<span style="color:#5c73b8;">っｘｘｘ</span> ) -	purely, totally or entirely something (prefix) (★★★)<br />		<img src="28d211d824fa07c1ffa2dda4ccc5d1ae.jpg" /> (the fly) + <img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi)	SHIN - The <span style="color:#aa0000;">truth</span> is, that the fly likes to eat on a SHINY pie.<br /><br />DESCRIPTION: Prefix meaning entirely or purely something, e.g. 「真っ白い」 means pure white and 「真っ暗」 means total darkness. Words using this prefix always use kunyomi.	真実 - しんじつ - truth (★★★★)<br />真 (truth) + 実 (truth, reality) = 真実 (truth) <br /><br />真ん中 - まんなか - middle; center (★★★)<br />真 (truth) + 中 (middle) = 真ん中 (middle; center)<br /><br /><a href="http://kanjidamage.com/tags/35"><span style="text-decoration: underline; color:#0000ff;">PREF</span></a>	y
refrain / be prudent	1309	★★★☆☆	慎	シン	つつし<span style="font-weight:600; color:#5c73b8;">む</span> -	to be careful; to be discreet; to do in moderation; to refrain (from overdoing) (★★)<br />		忄 (leftheart) + 真 (truth)	SHIN - She <span style="color:#aa0000;">refrained</span> from speaking the SHINY truth in her heart.	慎重 <span style="color:#5c73b8;">な</span> - しんちょう - discretion; prudence; caution; care (★★★)<br />慎 (refrain / be prudent) + 重 (heavy / overlap) = 慎重 (discretion; caution)	y
prefecture	1310	★★★☆☆	県	ケン		目 (eye) + L (loser) + 小 (small size)<br />		A small loser, who's never seen anything outside of his home <span style="color:#aa0000;">prefecture</span> with his eyes.	KEN - KENNY's <span style="color:#aa0000;">prefecture</span> is the poor part of South Park.	県立 <span style="color:#5c73b8;">の</span> - けんりつ - prefectural (institution) (★)<br />県 (prefecture) + 立 (stand up) = 県立 (prefectural)	y
